filename,pdf_path,pdf_type,input_tokens,output_tokens,api_latency,total_cost,accuracy
13490_png.rf.5a454ea23907d5294e3b887e6c658eed,input/pdfs/13490_png.rf.5a454ea23907d5294e3b887e6c658eed.pdf,scanned,312,99,5.874651193618774,0.0000708,0.6597222089767456
26984_png.rf.15c46c06a1b5e484cd66ccf2ea1c3b20,input/pdfs/26984_png.rf.15c46c06a1b5e484cd66ccf2ea1c3b20.pdf,scanned,312,391,8.899529933929443,0.0001875999999999,0.8730158805847168
2684_png.rf.be15bc5459af3f0f17485e0837d3a9b4,input/pdfs/2684_png.rf.be15bc5459af3f0f17485e0837d3a9b4.pdf,scanned,312,403,6.802761077880859,0.0001924,0.75
42236_png.rf.f72fca613e72f743c2a536f67efcba12,input/pdfs/42236_png.rf.f72fca613e72f743c2a536f67efcba12.pdf,scanned,312,1192,13.942325115203856,0.000508,0.6304383277893066
13104_png.rf.7f31711836e0fdd0cd2e7f82a560b97f,input/pdfs/13104_png.rf.7f31711836e0fdd0cd2e7f82a560b97f.pdf,scanned,312,140,6.961201906204224,0.0000872,0.8760416507720947
5829_png.rf.05d5c34f01f62ff71966906edb8d52c0,input/pdfs/5829_png.rf.05d5c34f01f62ff71966906edb8d52c0.pdf,scanned,312,371,9.160675764083862,0.0001796,0.999890148639679
20847_png.rf.9d70730c4e18e1b6aeff2865bfdac195,input/pdfs/20847_png.rf.9d70730c4e18e1b6aeff2865bfdac195.pdf,scanned,312,163,5.121104955673218,0.0000964,1.0
8533_png.rf.e47b5064e03759b83f2e75a6a054a1f3,input/pdfs/8533_png.rf.e47b5064e03759b83f2e75a6a054a1f3.pdf,scanned,312,2114,18.12506890296936,0.0008768,1.0
1704_png.rf.c5f2b7f62d5218691e1d8096cb526946,input/pdfs/1704_png.rf.c5f2b7f62d5218691e1d8096cb526946.pdf,scanned,312,264,7.933035135269165,0.0001368,1.0
20178_png.rf.3e2721accbb865fef79ff58955afa381,input/pdfs/20178_png.rf.3e2721accbb865fef79ff58955afa381.pdf,scanned,312,258,8.236587047576904,0.0001344,0.5805172324180603
8764_png.rf.a4ce00329960d08aad1b46614e36ab7a,input/pdfs/8764_png.rf.a4ce00329960d08aad1b46614e36ab7a.pdf,scanned,312,1168,129.3636040687561,0.0004984,0.7118489742279053
10452_png.rf.35a38216b5ba1cbb013ae1175c601967,input/pdfs/10452_png.rf.35a38216b5ba1cbb013ae1175c601967.pdf,scanned,312,292,7.471682071685791,0.000148,1.0
19602_png.rf.0eac79d9487945410f17c0b4dee4936d,input/pdfs/19602_png.rf.0eac79d9487945410f17c0b4dee4936d.pdf,scanned,312,262,8.204696893692017,0.000136,1.0
3282_png.rf.cb2b7c891c694d6f624396b2df2bf620,input/pdfs/3282_png.rf.cb2b7c891c694d6f624396b2df2bf620.pdf,scanned,312,369,6.996624231338501,0.0001787999999999,0.8888888955116272
9984_png.rf.f25291d48f861319c9753fce3e9f8c01,input/pdfs/9984_png.rf.f25291d48f861319c9753fce3e9f8c01.pdf,scanned,312,1286,14.186251163482666,0.0005455999999999,0.7507936358451843
21211_png.rf.e0659b9a7edd5e7490d6dc68080cfb77,input/pdfs/21211_png.rf.e0659b9a7edd5e7490d6dc68080cfb77.pdf,scanned,312,668,10.544795989990234,0.0002984,0.6407686471939087
9291_png.rf.7859f5d0164bedc1d65ebf665964c9c1,input/pdfs/9291_png.rf.7859f5d0164bedc1d65ebf665964c9c1.pdf,scanned,312,518,8.509411096572876,0.0002384,1.0
30178_png.rf.0cf5036c17de77531c209a355037c674,input/pdfs/30178_png.rf.0cf5036c17de77531c209a355037c674.pdf,scanned,312,243,6.228155851364136,0.0001283999999999,0.8678062558174133
21168_png.rf.549bc339b00152307a78e5edace98754,input/pdfs/21168_png.rf.549bc339b00152307a78e5edace98754.pdf,scanned,312,1648,15.86958384513855,0.0006904,0.9778985381126404
29966_png.rf.be6d0db860a81d921b0877433166de20,input/pdfs/29966_png.rf.be6d0db860a81d921b0877433166de20.pdf,scanned,312,300,6.841844081878662,0.0001512,0.8984127044677734
23776_png.rf.8eb95bb3464e8f81bce543c91784b204,input/pdfs/23776_png.rf.8eb95bb3464e8f81bce543c91784b204.pdf,scanned,312,471,8.841229915618896,0.0002196,0.805678129196167
3497_png.rf.f749e36822fdb37a8352b1c67e9979a3,input/pdfs/3497_png.rf.f749e36822fdb37a8352b1c67e9979a3.pdf,scanned,312,207,6.356033086776733,0.0001139999999999,0.6147058606147766
49405_png.rf.0dd165a6e812f3e6786a25f6bec6b9b0,input/pdfs/49405_png.rf.0dd165a6e812f3e6786a25f6bec6b9b0.pdf,scanned,312,280,7.943580865859985,0.0001432,0.8825713992118835
2176_png.rf.3d212953676a8972032d667f73c4a083,input/pdfs/2176_png.rf.3d212953676a8972032d667f73c4a083.pdf,scanned,312,183,7.184517860412598,0.0001043999999999,0.9693182110786438
11930_png.rf.1f15ea7fe942c5b52933ea9a02822a8c,input/pdfs/11930_png.rf.1f15ea7fe942c5b52933ea9a02822a8c.pdf,scanned,312,137,7.762387275695801,0.000086,0.9375
6940_png.rf.90e6dec2d18a2c5af3a93a455bf1f635,input/pdfs/6940_png.rf.90e6dec2d18a2c5af3a93a455bf1f635.pdf,scanned,312,6650,43.31314206123352,0.0026912,0.9031497836112976
9130_png.rf.c58fcdbfa69e9c8d1e4365881af68f9f,input/pdfs/9130_png.rf.c58fcdbfa69e9c8d1e4365881af68f9f.pdf,scanned,312,2182,19.874743938446045,0.000904,0.8326588273048401
17493_png.rf.9db2c03254dcdcbe416df3e07f653c17,input/pdfs/17493_png.rf.9db2c03254dcdcbe416df3e07f653c17.pdf,scanned,312,1079,12.072189807891846,0.0004628,0.9070733189582825
17054_png.rf.216cb8a39212a38bef8ca733aa567a44,input/pdfs/17054_png.rf.216cb8a39212a38bef8ca733aa567a44.pdf,scanned,312,486,8.927340030670166,0.0002255999999999,0.6074073910713196
1242_png.rf.a496d56332917b7d41c4d6b00cfbc6bb,input/pdfs/1242_png.rf.a496d56332917b7d41c4d6b00cfbc6bb.pdf,scanned,312,170,5.838500022888184,0.0000992,0.75
12017_png.rf.9baf00b2b11403d69ab8e48b84261c39,input/pdfs/12017_png.rf.9baf00b2b11403d69ab8e48b84261c39.pdf,scanned,312,784,10.836842060089111,0.0003448,0.7841553688049316
16023_png.rf.1c5fd0e1b674714d9e68e8499ec00f99,input/pdfs/16023_png.rf.1c5fd0e1b674714d9e68e8499ec00f99.pdf,scanned,312,667,11.338794946670532,0.000298,0.6944444179534912
11307_png.rf.5beb886d31505a0606fbc71ef35c11ab,input/pdfs/11307_png.rf.5beb886d31505a0606fbc71ef35c11ab.pdf,scanned,312,583,9.483075857162476,0.0002644,0.7495308518409729
16071_png.rf.15b74fbe74f033f7e6b46e94ca678705,input/pdfs/16071_png.rf.15b74fbe74f033f7e6b46e94ca678705.pdf,scanned,312,169,5.748610019683838,0.0000988,0.9166666865348816
11556_png.rf.8383d200e9e213a8de1b961b5e1be136,input/pdfs/11556_png.rf.8383d200e9e213a8de1b961b5e1be136.pdf,scanned,312,1296,13.744786977767944,0.0005496,0.8636674880981445
2322_png.rf.783fdfa3d66cd392ddf15905bda990bc,input/pdfs/2322_png.rf.783fdfa3d66cd392ddf15905bda990bc.pdf,scanned,312,547,8.064712285995483,0.00025,0.6572189927101135
37675_png.rf.0fb958d3674fd3ac1312a52554262378,input/pdfs/37675_png.rf.0fb958d3674fd3ac1312a52554262378.pdf,scanned,312,404,8.309789180755615,0.0001928,0.5049571990966797
14678_png.rf.8d4c992360ee7daf41bedc9af2fdd452,input/pdfs/14678_png.rf.8d4c992360ee7daf41bedc9af2fdd452.pdf,scanned,312,716,11.730441808700562,0.0003175999999999,0.8974359035491943
23262_png.rf.271e74be52949d20ea8b584a615121db,input/pdfs/23262_png.rf.271e74be52949d20ea8b584a615121db.pdf,scanned,312,137,66.06995582580566,0.000086,0.8816666603088379
13092_png.rf.6554854e15beb01a7d2e67e49fe9e711,input/pdfs/13092_png.rf.6554854e15beb01a7d2e67e49fe9e711.pdf,scanned,312,370,7.55687403678894,0.0001792,1.0
24454_png.rf.a02b5dca15d8d251657c86849b0fad95,input/pdfs/24454_png.rf.a02b5dca15d8d251657c86849b0fad95.pdf,scanned,312,239,6.604187965393066,0.0001268,0.7083333134651184
14225_png.rf.0828f6ed5ee40f1b58bee73c51288503,input/pdfs/14225_png.rf.0828f6ed5ee40f1b58bee73c51288503.pdf,scanned,312,894,11.689937114715576,0.0003887999999999,0.9543205499649048
24870_png.rf.c29923b4d507eb2efcc941777708bd2a,input/pdfs/24870_png.rf.c29923b4d507eb2efcc941777708bd2a.pdf,scanned,312,1710,17.32999277114868,0.0007151999999999,0.8461418747901917
37843_png.rf.569d78162f9a8c28c2050cdfc7808df0,input/pdfs/37843_png.rf.569d78162f9a8c28c2050cdfc7808df0.pdf,scanned,312,316,7.995373964309692,0.0001575999999999,0.9606060981750488
20598_png.rf.ccc01afc6bf4bd23674a95b44640e391,input/pdfs/20598_png.rf.ccc01afc6bf4bd23674a95b44640e391.pdf,scanned,312,389,7.735053062438965,0.0001868,0.9403508901596069
9480_png.rf.c37cbf373997b3f197c686b707ffadac,input/pdfs/9480_png.rf.c37cbf373997b3f197c686b707ffadac.pdf,scanned,312,300,7.833539962768555,0.0001512,0.8342803716659546
43778_png.rf.f510636eb3836b42a328f63d4cb53ef5,input/pdfs/43778_png.rf.f510636eb3836b42a328f63d4cb53ef5.pdf,scanned,312,112,5.6262571811676025,0.000076,0.9895833730697632
16556_png.rf.48aef20e11847a301e332bfd1e7547c4,input/pdfs/16556_png.rf.48aef20e11847a301e332bfd1e7547c4.pdf,scanned,312,496,9.338693857192991,0.0002296,0.7954545617103577
44497_png.rf.9954b474bd4e3698b9c7d17ee3d39129,input/pdfs/44497_png.rf.9954b474bd4e3698b9c7d17ee3d39129.pdf,scanned,312,1052,13.402847051620483,0.000452,0.9954086542129517
16108_png.rf.2dd529c6053393f4dc187b60d9b8e01c,input/pdfs/16108_png.rf.2dd529c6053393f4dc187b60d9b8e01c.pdf,scanned,312,246,8.168524026870728,0.0001296,0.8874626159667969
32581_png.rf.cabe3111b4549e3e1632a2becdc1731b,input/pdfs/32581_png.rf.cabe3111b4549e3e1632a2becdc1731b.pdf,scanned,312,147,6.661107301712036,0.00008999999999999999,0.7782684564590454
2437_png.rf.c85a1889dcd26afc79510a0416db80ba,input/pdfs/2437_png.rf.c85a1889dcd26afc79510a0416db80ba.pdf,scanned,312,179,7.060926914215088,0.0001027999999999,0.8611111044883728
5674_png.rf.d9c8002dfb8a31c5f47fcac0257a6fa2,input/pdfs/5674_png.rf.d9c8002dfb8a31c5f47fcac0257a6fa2.pdf,scanned,312,79,5.202394962310791,0.0000628,0.9125000238418579
26238_png.rf.65d70580e98b2552e978c3937a85c09e,input/pdfs/26238_png.rf.65d70580e98b2552e978c3937a85c09e.pdf,scanned,312,167,5.439085006713867,0.000098,0.9567901492118835
4883_png.rf.bc12ed3df9e489d720166ca8ff8c0922,input/pdfs/4883_png.rf.bc12ed3df9e489d720166ca8ff8c0922.pdf,scanned,312,885,13.513638973236084,0.0003852,0.5663596391677856
18586_png.rf.a5c2ef54f0d438c3fcf343e8c3819eed,input/pdfs/18586_png.rf.a5c2ef54f0d438c3fcf343e8c3819eed.pdf,scanned,312,746,10.250711917877195,0.0003296,0.9971405267715454
20184_png.rf.6b960ee9c4282fe6944238b820f5a96d,input/pdfs/20184_png.rf.6b960ee9c4282fe6944238b820f5a96d.pdf,scanned,312,632,11.093061685562134,0.0002839999999999,0.9327850341796875
8160_png.rf.d7c3e44dea39699612b2277a0ad0db8b,input/pdfs/8160_png.rf.d7c3e44dea39699612b2277a0ad0db8b.pdf,scanned,312,647,9.154567956924438,0.00029,0.6969696879386902
13154_png.rf.c4ba774330989494af3deeb53607a145,input/pdfs/13154_png.rf.c4ba774330989494af3deeb53607a145.pdf,scanned,312,350,8.838927984237671,0.0001712,0.7347883582115173
25642_png.rf.d6467fd9241fd42e7a3eb6eefb634b87,input/pdfs/25642_png.rf.d6467fd9241fd42e7a3eb6eefb634b87.pdf,scanned,312,605,9.510941982269289,0.0002732,0.8172714114189148
15313_png.rf.698509b4898979d7a5536cf6e406554a,input/pdfs/15313_png.rf.698509b4898979d7a5536cf6e406554a.pdf,scanned,312,357,5.846812963485718,0.000174,0.8489057421684265
19748_png.rf.c62f0a5ca684b2ff879f25f592457b30,input/pdfs/19748_png.rf.c62f0a5ca684b2ff879f25f592457b30.pdf,scanned,312,658,11.411657333374023,0.0002944,0.8633556365966797
8264_png.rf.7002068211abc28d636e51670b890fd3,input/pdfs/8264_png.rf.7002068211abc28d636e51670b890fd3.pdf,scanned,312,520,9.082013845443726,0.0002392,0.9990842342376709
15662_png.rf.52fa231f9546963de6347a2780c9101b,input/pdfs/15662_png.rf.52fa231f9546963de6347a2780c9101b.pdf,scanned,312,264,8.378128051757812,0.0001368,0.5584415793418884
5589_png.rf.e279062ad1b7d1fb3a289ac17c41e928,input/pdfs/5589_png.rf.e279062ad1b7d1fb3a289ac17c41e928.pdf,scanned,312,305,6.135282754898071,0.0001531999999999,0.8941701054573059
6430_png.rf.1560ff6586b62984a3bed7f30640b9ef,input/pdfs/6430_png.rf.1560ff6586b62984a3bed7f30640b9ef.pdf,scanned,312,350,7.460387706756592,0.0001712,0.75
399_png.rf.5d63443c9aafc319b05c65004b760100,input/pdfs/399_png.rf.5d63443c9aafc319b05c65004b760100.pdf,scanned,312,203,7.1230363845825195,0.0001124,0.6458333134651184
1817_png.rf.c39b8732c925583061392c74ee222ba3,input/pdfs/1817_png.rf.c39b8732c925583061392c74ee222ba3.pdf,scanned,312,793,11.019188165664673,0.0003484,0.9262270927429199
1629_png.rf.32b303ccf4004c1d8f8e7b8416f8af2c,input/pdfs/1629_png.rf.32b303ccf4004c1d8f8e7b8416f8af2c.pdf,scanned,312,229,67.01654505729675,0.0001228,1.0
45186_png.rf.d2247abd7bc78e45daeabe57ac9c420f,input/pdfs/45186_png.rf.d2247abd7bc78e45daeabe57ac9c420f.pdf,scanned,312,370,8.249375104904175,0.0001792,0.8392857313156128
20805_png.rf.e21fd761d8bc14505b77a330676659ba,input/pdfs/20805_png.rf.e21fd761d8bc14505b77a330676659ba.pdf,scanned,312,1217,14.010200023651125,0.000518,0.9521936178207397
594_png.rf.6005a38bc02d3b813ff6aae980e25508,input/pdfs/594_png.rf.6005a38bc02d3b813ff6aae980e25508.pdf,scanned,312,832,11.062114000320436,0.0003639999999999,0.48666664958000183
19565_png.rf.20c03fd8f0807446572d6cb915b1a1aa,input/pdfs/19565_png.rf.20c03fd8f0807446572d6cb915b1a1aa.pdf,scanned,312,1653,133.98975825309753,0.0006923999999999,0.8241420388221741
2324_png.rf.54a04fb6348979eb09fb9ddd9eecc495,input/pdfs/2324_png.rf.54a04fb6348979eb09fb9ddd9eecc495.pdf,scanned,312,1050,13.228668928146362,0.0004511999999999,0.9955877065658569
20963_png.rf.84057a752747629b39694150ecea089c,input/pdfs/20963_png.rf.84057a752747629b39694150ecea089c.pdf,scanned,312,181,6.66251802444458,0.0001036,0.920634925365448
27798_png.rf.c755b7c30048957891c6ed7d186f2fa2,input/pdfs/27798_png.rf.c755b7c30048957891c6ed7d186f2fa2.pdf,scanned,312,170,7.910304069519043,0.0000992,1.0
19931_png.rf.dd56d0d10b1a63bb4bcd20259382dd89,input/pdfs/19931_png.rf.dd56d0d10b1a63bb4bcd20259382dd89.pdf,scanned,312,357,7.542642831802368,0.000174,0.8149038553237915
93_png.rf.c0f4baad00e3b51e3868a0976756e4a5,input/pdfs/93_png.rf.c0f4baad00e3b51e3868a0976756e4a5.pdf,scanned,312,816,10.750385761260986,0.0003575999999999,1.0
22574_png.rf.171fb634963de66b8a5a7e742cb3e586,input/pdfs/22574_png.rf.171fb634963de66b8a5a7e742cb3e586.pdf,scanned,312,234,7.646953105926514,0.0001248,0.9259259104728699
22095_png.rf.fc65da17ba33cb623e76b4480fb89f73,input/pdfs/22095_png.rf.fc65da17ba33cb623e76b4480fb89f73.pdf,scanned,312,596,10.389147758483888,0.0002696,0.8994709253311157
47490_png.rf.5837e8afc36442541035f01f65991fa2,input/pdfs/47490_png.rf.5837e8afc36442541035f01f65991fa2.pdf,scanned,312,253,7.249279022216797,0.0001324,0.8222222328186035
10754_png.rf.153d89a396cc3b44154e643e4e5aef57,input/pdfs/10754_png.rf.153d89a396cc3b44154e643e4e5aef57.pdf,scanned,312,2075,19.612010955810547,0.0008612,0.8735581040382385
19749_png.rf.23783bdf77919678b9bf5017cd517a14,input/pdfs/19749_png.rf.23783bdf77919678b9bf5017cd517a14.pdf,scanned,312,556,10.863903999328612,0.0002536,0.4714280962944031
35908_png.rf.3bda3a0a0ba172fdeb26cf7e16fd4d4c,input/pdfs/35908_png.rf.3bda3a0a0ba172fdeb26cf7e16fd4d4c.pdf,scanned,312,254,7.266591787338257,0.0001327999999999,0.4444444477558136
8177_png.rf.e538bdbf2ec3e2cf737b7b4769be6548,input/pdfs/8177_png.rf.e538bdbf2ec3e2cf737b7b4769be6548.pdf,scanned,312,271,6.69744086265564,0.0001395999999999,0.8973214626312256
6451_png.rf.512cac543e298b37c9edd56f35ab6db0,input/pdfs/6451_png.rf.512cac543e298b37c9edd56f35ab6db0.pdf,scanned,312,421,8.410987138748169,0.0001996,0.5321629047393799
2671_png.rf.69e4457e1c685c95627e08386df0779e,input/pdfs/2671_png.rf.69e4457e1c685c95627e08386df0779e.pdf,scanned,312,626,69.55751514434814,0.0002816,0.8783457279205322
21906_png.rf.f9c251f25e62d879fa78ee82cf85e785,input/pdfs/21906_png.rf.f9c251f25e62d879fa78ee82cf85e785.pdf,scanned,312,466,9.233785152435305,0.0002176,0.7727272510528564
3088_png.rf.0e6f3d2acf82f54250873ce3aee371a1,input/pdfs/3088_png.rf.0e6f3d2acf82f54250873ce3aee371a1.pdf,scanned,312,233,7.147236108779907,0.0001244,0.9909248352050781
20273_png.rf.4e28568babcaecc98e263b0cc11ffdf1,input/pdfs/20273_png.rf.4e28568babcaecc98e263b0cc11ffdf1.pdf,scanned,312,1161,12.553598880767822,0.0004955999999999,0.8418915271759033
5805_png.rf.f292eeb0feac0d6552ce4d2f5870f620,input/pdfs/5805_png.rf.f292eeb0feac0d6552ce4d2f5870f620.pdf,scanned,312,1417,15.151223182678224,0.000598,0.6121498942375183
262_png.rf.bdba0e0fb1d1348270b05bf4968de088,input/pdfs/262_png.rf.bdba0e0fb1d1348270b05bf4968de088.pdf,scanned,312,1619,16.385078191757202,0.0006788,0.9725409150123596
12742_png.rf.073c62b7c8ac92c1fb99650d0580699d,input/pdfs/12742_png.rf.073c62b7c8ac92c1fb99650d0580699d.pdf,scanned,312,272,7.122308969497681,0.00014,0.42424243688583374
4416_png.rf.9099e93ddc17a28068ff186f74e12cf1,input/pdfs/4416_png.rf.9099e93ddc17a28068ff186f74e12cf1.pdf,scanned,312,703,69.80330109596252,0.0003124,0.8259679079055786
1087_png.rf.2559975149bed879e8cae27257829788,input/pdfs/1087_png.rf.2559975149bed879e8cae27257829788.pdf,scanned,312,375,9.698049068450928,0.0001811999999999,0.9204201698303223
16811_png.rf.156884548bc0ced2a886fc5aa76d44b3,input/pdfs/16811_png.rf.156884548bc0ced2a886fc5aa76d44b3.pdf,scanned,312,252,6.350888967514038,0.000132,0.8858237266540527
22118_png.rf.e7c4340ee0946c16b6f1ed80e22e1f1a,input/pdfs/22118_png.rf.e7c4340ee0946c16b6f1ed80e22e1f1a.pdf,scanned,312,174,5.5616068840026855,0.0001008,0.6275132298469543
11620_png.rf.bdbde90c046d8597f24b31865f31c182,input/pdfs/11620_png.rf.bdbde90c046d8597f24b31865f31c182.pdf,scanned,312,621,10.516896963119509,0.0002795999999999,0.9877662062644958
18998_png.rf.44d47a3fdc988570dd75467cc42faf79,input/pdfs/18998_png.rf.44d47a3fdc988570dd75467cc42faf79.pdf,scanned,312,240,6.8684258460998535,0.0001272,0.7353603839874268
10250_png.rf.cfd047fea9c412c6b70300f25b5531fa,input/pdfs/10250_png.rf.cfd047fea9c412c6b70300f25b5531fa.pdf,scanned,312,256,7.418484926223755,0.0001336,0.6823877096176147
22228_png.rf.3cf7f177e1c97ddb5d9571970f8202f8,input/pdfs/22228_png.rf.3cf7f177e1c97ddb5d9571970f8202f8.pdf,scanned,312,276,8.182776927947998,0.0001416,0.6517857313156128
16917_png.rf.c9358f775769781ca9952a154deb3bc9,input/pdfs/16917_png.rf.c9358f775769781ca9952a154deb3bc9.pdf,scanned,312,134,5.636181116104126,0.0000848,1.0
17859_png.rf.7335d53a220899f49eb8fffd33d84356,input/pdfs/17859_png.rf.7335d53a220899f49eb8fffd33d84356.pdf,scanned,312,802,12.658599853515623,0.000352,0.9311758875846863
3958_png.rf.e0de404fe180cf8415137cc5862be1bf,input/pdfs/3958_png.rf.e0de404fe180cf8415137cc5862be1bf.pdf,scanned,312,2516,20.4632408618927,0.0010376,0.9998668432235718
46075_png.rf.c689273d7d75a617e0aaa866734780f6,input/pdfs/46075_png.rf.c689273d7d75a617e0aaa866734780f6.pdf,scanned,312,305,8.243594884872437,0.0001531999999999,0.7083333134651184
41518_png.rf.836c2f132aa4315430e1800db92f2936,input/pdfs/41518_png.rf.836c2f132aa4315430e1800db92f2936.pdf,scanned,312,1086,12.192652940750122,0.0004656,0.939483642578125
17296_png.rf.007d530d54b407af6d4e94d2d59be3b8,input/pdfs/17296_png.rf.007d530d54b407af6d4e94d2d59be3b8.pdf,scanned,312,310,7.564704656600952,0.0001552,0.9333333373069763
22683_png.rf.da668c605318f5eff48fb6217c7302f9,input/pdfs/22683_png.rf.da668c605318f5eff48fb6217c7302f9.pdf,scanned,312,578,10.910327911376951,0.0002624,0.9497359395027161
9591_png.rf.d698d8a800a74223243f756f88e64844,input/pdfs/9591_png.rf.d698d8a800a74223243f756f88e64844.pdf,scanned,312,492,9.4862802028656,0.0002279999999999,0.807692289352417
25189_png.rf.21c54cce19192499a0f53e2cc0d542e7,input/pdfs/25189_png.rf.21c54cce19192499a0f53e2cc0d542e7.pdf,scanned,312,1027,13.528656005859377,0.0004419999999999,0.721485435962677
13038_png.rf.34b105030ff1bb4563a16956a75a1ce6,input/pdfs/13038_png.rf.34b105030ff1bb4563a16956a75a1ce6.pdf,scanned,312,1501,15.742402791976929,0.0006316,0.8922534584999084
18258_png.rf.ae78b6fc0601a8d9e30bb3f3be3c74df,input/pdfs/18258_png.rf.ae78b6fc0601a8d9e30bb3f3be3c74df.pdf,scanned,312,2035,73.42415118217468,0.0008451999999999,0.9258762001991272
22373_png.rf.c7e52a66096b06288aec34240c59c1be,input/pdfs/22373_png.rf.c7e52a66096b06288aec34240c59c1be.pdf,scanned,312,183,6.02852988243103,0.0001043999999999,0.8727272748947144
16866_png.rf.c7fb010419d7894e7efe950ef0717051,input/pdfs/16866_png.rf.c7fb010419d7894e7efe950ef0717051.pdf,scanned,312,1619,14.304303884506226,0.0006788,0.8164776563644409
7727_png.rf.864cca146af3429885908740ac987571,input/pdfs/7727_png.rf.864cca146af3429885908740ac987571.pdf,scanned,312,431,9.962229013442991,0.0002036,0.9979182481765747
7980_png.rf.c32d7efc9a3fc222edac940547fdae98,input/pdfs/7980_png.rf.c32d7efc9a3fc222edac940547fdae98.pdf,scanned,312,302,5.935718774795532,0.000152,1.0
35110_png.rf.4cce77066468411a81f00b02c4e2cd96,input/pdfs/35110_png.rf.4cce77066468411a81f00b02c4e2cd96.pdf,scanned,312,716,10.71142292022705,0.0003175999999999,0.9928907752037048
14198_png.rf.60042d380692e9e917905fdfab0a2d4d,input/pdfs/14198_png.rf.60042d380692e9e917905fdfab0a2d4d.pdf,scanned,312,228,6.02905797958374,0.0001224,1.0
1903_png.rf.a95889591b1db00902d06fbaa0d97c21,input/pdfs/1903_png.rf.a95889591b1db00902d06fbaa0d97c21.pdf,scanned,312,605,9.953287363052368,0.0002732,0.7417261004447937
13962_png.rf.ad75bb54066d56f67f5f20604832d9f0,input/pdfs/13962_png.rf.ad75bb54066d56f67f5f20604832d9f0.pdf,scanned,312,677,11.258229732513428,0.0003019999999999,1.0
49729_png.rf.f13ba850e825e78908b29b3ef7309473,input/pdfs/49729_png.rf.f13ba850e825e78908b29b3ef7309473.pdf,scanned,312,353,8.338717937469482,0.0001724,0.7999999523162842
24272_png.rf.904fa97aa6c9a0fccb934fe62bb8fbdc,input/pdfs/24272_png.rf.904fa97aa6c9a0fccb934fe62bb8fbdc.pdf,scanned,312,264,8.691452980041504,0.0001368,0.9997416734695435
5575_png.rf.fff4c65db54b2065384a8dd767846ce9,input/pdfs/5575_png.rf.fff4c65db54b2065384a8dd767846ce9.pdf,scanned,312,312,7.390874862670898,0.000156,0.6428571343421936
3927_png.rf.9c97b6d9da1fcb92ce9cfff021240eb2,input/pdfs/3927_png.rf.9c97b6d9da1fcb92ce9cfff021240eb2.pdf,scanned,312,1500,14.51346206665039,0.0006312,0.9349937438964844
12601_png.rf.43afdeed0b0fb5141fe00f86a4110efa,input/pdfs/12601_png.rf.43afdeed0b0fb5141fe00f86a4110efa.pdf,scanned,312,270,7.618303060531616,0.0001392,0.8146938681602478
28196_png.rf.64c09fcd4c66b519380d0ed1d0ae40f1,input/pdfs/28196_png.rf.64c09fcd4c66b519380d0ed1d0ae40f1.pdf,scanned,312,678,11.083545923233032,0.0003024,0.7490324974060059
19668_png.rf.c23b707511919408105a6c1b8fa18537,input/pdfs/19668_png.rf.c23b707511919408105a6c1b8fa18537.pdf,scanned,312,282,7.632500886917114,0.0001439999999999,0.8430335521697998
41712_png.rf.e48054b192cb5a0d3d8231caafb41d8e,input/pdfs/41712_png.rf.e48054b192cb5a0d3d8231caafb41d8e.pdf,scanned,312,500,9.404921054840088,0.0002311999999999,0.8797881603240967
8770_png.rf.a1cce3277f366e59be77f75f58b5098f,input/pdfs/8770_png.rf.a1cce3277f366e59be77f75f58b5098f.pdf,scanned,312,804,11.70619511604309,0.0003528,0.5548081398010254
26503_png.rf.e8a231c296651c77271937088fa01e72,input/pdfs/26503_png.rf.e8a231c296651c77271937088fa01e72.pdf,scanned,312,586,10.35159420967102,0.0002655999999999,0.9988095164299011
18269_png.rf.54acdc391615838f52e721989fed5885,input/pdfs/18269_png.rf.54acdc391615838f52e721989fed5885.pdf,scanned,312,355,9.10572910308838,0.0001731999999999,0.9841269850730896
18373_png.rf.4f8c81e45e06b09519e3224199a5cb72,input/pdfs/18373_png.rf.4f8c81e45e06b09519e3224199a5cb72.pdf,scanned,312,197,6.495272874832153,0.0001099999999999,0.9826037883758545
21394_png.rf.0234ca27d91b58de56b149fc44d905d7,input/pdfs/21394_png.rf.0234ca27d91b58de56b149fc44d905d7.pdf,scanned,312,4095,80.1740939617157,0.0016692,0.7284398078918457
6861_png.rf.650e2aaf1b3318dbb5bb7ee6902082ed,input/pdfs/6861_png.rf.650e2aaf1b3318dbb5bb7ee6902082ed.pdf,scanned,312,141,5.681643724441528,0.00008759999999999999,0.75
19579_png.rf.441976c77d4f7581ca7f38a4d1e8ed10,input/pdfs/19579_png.rf.441976c77d4f7581ca7f38a4d1e8ed10.pdf,scanned,312,345,8.531512975692749,0.0001692,0.7651728987693787
20062_png.rf.1637fc349d99ad1d9efdb8ab412e717d,input/pdfs/20062_png.rf.1637fc349d99ad1d9efdb8ab412e717d.pdf,scanned,312,586,9.148218154907228,0.0002655999999999,0.8044973611831665
2363_png.rf.de9d3ebac39860ddab5c8345b078f09b,input/pdfs/2363_png.rf.de9d3ebac39860ddab5c8345b078f09b.pdf,scanned,312,131,7.617166996002197,0.0000836,0.8812907338142395
